Date,Price,Open,High,Low,Vol.,Change %
10/18/2023,47.56,48.0,48.29,47.3,1.54M,-0.92%
10/17/2023,48.0,48.85,49.0,47.76,3.75M,-0.93%
10/16/2023,48.45,48.4,49.0,47.61,4.83M,-0.47%
10/13/2023,48.68,47.51,48.9,47.51,4.85M,2.16%
10/12/2023,47.65,47.5,48.3,47.5,3.76M,0.68%
10/11/2023,47.33,47.44,47.99,47.02,6.81M,1.78%
10/10/2023,46.5,46.77,46.8,46.1,1.53M,-0.62%
10/09/2023,46.79,46.01,47.2,46.01,2.09M,-0.57%
10/06/2023,47.06,46.01,47.25,45.26,4.81M,1.60%
10/05/2023,46.32,46.29,46.65,45.9,1.45M,-0.39%
10/04/2023,46.5,47.45,47.45,46.35,1.64M,-1.48%
10/03/2023,47.2,47.4,47.8,47.01,1.85M,-1.15%
10/02/2023,47.75,46.6,47.9,46.6,4.59M,1.70%
09/28/2023,46.95,46.98,47.1,46.5,3.77M,0.21%
09/27/2023,46.85,46.29,47.4,46.24,5.15M,0.90%
09/26/2023,46.43,46.44,46.7,46.18,882.22K,0.28%
09/25/2023,46.3,46.5,46.97,46.05,1.58M,-0.43%
09/22/2023,46.5,45.89,46.59,45.6,2.93M,1.64%
09/21/2023,45.75,45.45,45.9,44.9,1.10M,1.33%
09/20/2023,45.15,45.85,45.94,45.1,1.49M,-1.20%
09/19/2023,45.7,45.99,46.49,45.25,3.35M,-0.46%
09/18/2023,45.91,44.66,46.11,44.66,3.14M,1.68%
09/15/2023,45.15,45.32,45.49,44.54,3.24M,1.57%
09/14/2023,44.45,44.86,45.75,44.3,3.70M,-1.75%
09/13/2023,45.24,44.0,45.48,43.5,3.75M,3.50%
09/12/2023,43.71,44.69,44.69,43.55,3.56M,-3.49%
09/11/2023,45.29,43.0,45.7,42.97,9.67M,5.35%
09/08/2023,42.99,42.95,43.4,42.65,3.00M,0.19%
09/07/2023,42.91,41.55,43.63,41.55,6.02M,3.10%
09/06/2023,41.62,41.52,41.72,41.0,1.07M,-0.19%
09/05/2023,41.7,42.02,42.5,41.5,1.33M,-0.74%
09/04/2023,42.01,41.49,42.5,41.39,1.12M,1.25%
09/01/2023,41.49,40.85,41.49,40.45,1.35M,0.22%
08/31/2023,41.4,42.18,42.3,39.15,6.93M,-1.17%
08/30/2023,41.89,43.1,43.15,41.55,1.76M,-2.01%
