Date,Price,Open,High,Low,Vol.,Change %
10/10/2023,1.95,1.98,2.03,1.93,1.19M,1.04%
10/09/2023,1.93,1.93,1.99,1.93,573.50K,-0.52%
10/06/2023,1.94,2.0,2.0,1.91,880.50K,0.00%
10/05/2023,1.94,1.98,1.98,1.9,874.00K,0.52%
10/04/2023,1.93,1.98,1.99,1.91,2.52M,-1.03%
10/03/2023,1.95,1.98,1.98,1.91,713.00K,-1.02%
10/02/2023,1.97,2.0,2.03,1.92,977.00K,1.55%
09/28/2023,1.94,2.02,2.06,1.94,1.36M,-5.37%
09/27/2023,2.05,2.02,2.12,2.0,2.27M,0.49%
09/26/2023,2.04,2.15,2.17,2.02,3.40M,-2.86%
09/25/2023,2.1,2.0,2.15,1.96,5.32M,5.00%
09/22/2023,2.0,2.0,2.03,1.96,1.87M,0.00%
09/21/2023,2.0,2.02,2.04,1.96,809.50K,-1.96%
09/20/2023,2.04,2.05,2.18,2.01,2.56M,-1.92%
09/19/2023,2.08,1.9,2.1,1.9,4.09M,10.05%
09/18/2023,1.89,1.95,1.95,1.87,283.00K,-3.08%
09/15/2023,1.95,1.92,1.98,1.9,596.00K,1.04%
09/14/2023,1.93,1.95,1.99,1.9,526.50K,1.05%
09/13/2023,1.91,2.0,2.0,1.9,694.00K,-4.02%
09/12/2023,1.99,2.01,2.01,1.94,364.50K,2.05%
09/11/2023,1.95,1.9,2.01,1.9,864.50K,4.28%
09/08/2023,1.87,2.09,2.09,1.77,4.08M,-6.50%
09/07/2023,2.0,2.09,2.09,2.0,690.50K,-3.85%
09/06/2023,2.08,2.03,2.13,2.0,982.50K,-0.48%
09/05/2023,2.09,2.11,2.11,2.05,216.50K,-0.95%
09/04/2023,2.11,2.15,2.16,2.1,96.00K,-0.47%
09/01/2023,2.12,2.05,2.18,2.0,218.00K,4.43%
08/31/2023,2.03,2.09,2.09,1.98,711.00K,-0.98%
08/30/2023,2.05,2.06,2.2,2.04,1.42M,-0.97%
08/29/2023,2.07,2.08,2.1,2.04,163.00K,0.00%
08/28/2023,2.07,2.12,2.17,2.06,254.50K,-5.48%
08/25/2023,2.19,2.19,2.2,2.1,195.50K,0.92%
08/24/2023,2.17,2.19,2.25,2.08,452.50K,0.46%
08/23/2023,2.16,2.16,2.2,2.08,337.50K,1.89%
08/22/2023,2.12,2.3,2.3,2.12,697.00K,-5.78%
08/21/2023,2.25,2.4,2.4,1.98,3.45M,-6.25%
08/18/2023,2.4,2.49,2.5,2.4,161.50K,-0.41%
08/17/2023,2.41,2.47,2.48,2.4,132.00K,-1.63%
08/16/2023,2.45,2.51,2.55,2.43,398.00K,-2.00%
08/15/2023,2.5,2.54,2.72,2.5,1.73M,-3.85%
08/11/2023,2.6,2.68,2.68,2.51,73.50K,1.17%
08/10/2023,2.57,2.6,2.69,2.56,183.50K,-1.53%
08/09/2023,2.61,2.69,2.69,2.5,288.50K,0.77%
08/08/2023,2.59,2.86,2.91,2.46,942.50K,-11.60%
08/07/2023,2.93,2.83,2.96,2.83,761.50K,0.34%
08/04/2023,2.92,2.96,3.0,2.7,867.00K,-1.02%
08/03/2023,2.95,3.04,3.21,2.91,4.54M,-1.34%
08/02/2023,2.99,2.8,3.0,2.75,4.54M,6.03%
08/01/2023,2.82,2.69,2.9,2.6,2.16M,5.22%
07/31/2023,2.68,2.66,2.7,2.55,255.00K,0.75%
07/27/2023,2.66,2.65,2.8,2.65,771.00K,-5.00%
07/26/2023,2.8,2.58,2.82,2.58,3.18M,6.46%
