Date,Price,Open,High,Low,Vol.,Change %
12/21/2023,108.6,109.65,109.8,108.0,1.41M,-0.18%
12/20/2023,108.8,107.65,111.45,106.4,5.76M,1.69%
12/19/2023,106.99,111.6,111.6,106.0,4.26M,-3.61%
12/18/2023,111.0,112.81,114.0,110.45,2.23M,-1.33%
12/15/2023,112.5,111.9,113.1,110.5,3.05M,1.49%
12/14/2023,110.85,110.0,112.25,108.0,5.97M,1.05%
12/13/2023,109.7,115.0,115.18,108.0,5.57M,-4.02%
12/12/2023,114.3,112.7,115.4,112.7,2.66M,1.36%
12/11/2023,112.77,109.99,113.8,109.55,5.65M,3.36%
12/08/2023,109.1,104.5,110.0,104.5,8.02M,4.60%
12/07/2023,104.3,102.0,104.5,101.99,6.74M,2.76%
12/06/2023,101.5,101.5,102.35,100.95,2.38M,0.05%
12/05/2023,101.45,102.0,102.0,99.92,6.32M,0.33%
12/04/2023,101.12,101.75,102.7,100.95,2.45M,-0.38%
12/01/2023,101.51,100.98,101.75,100.55,1.09M,0.53%
11/30/2023,100.97,100.11,102.5,100.11,2.92M,0.82%
11/29/2023,100.15,100.25,101.9,99.01,3.36M,-0.74%
11/28/2023,100.9,98.09,101.0,98.09,7.15M,3.02%
11/27/2023,97.94,98.05,98.65,97.65,1.71M,-0.06%
11/24/2023,98.0,98.5,98.74,97.05,2.54M,-0.39%
11/23/2023,98.38,98.2,98.65,97.9,838.14K,0.49%
11/22/2023,97.9,97.79,99.5,97.79,2.16M,0.10%
11/21/2023,97.8,98.3,98.99,97.6,611.53K,-0.10%
11/20/2023,97.9,97.11,98.75,96.5,1.34M,0.20%
11/17/2023,97.7,101.25,101.6,97.16,1.76M,-3.17%
11/16/2023,100.9,97.6,102.17,96.5,7.14M,4.08%
11/15/2023,96.94,98.93,99.84,95.05,1.48M,-1.58%
11/14/2023,98.5,101.57,103.45,98.26,3.48M,-2.48%
11/13/2023,101.0,96.01,102.0,96.01,6.59M,5.26%
11/10/2023,95.95,91.2,98.15,91.2,2.83M,4.30%
11/08/2023,91.99,90.25,92.2,90.06,8.41M,2.19%
11/07/2023,90.02,88.44,92.35,88.44,3.26M,1.78%
11/06/2023,88.45,87.51,88.5,87.4,1.43M,1.09%
11/03/2023,87.5,87.51,88.1,87.01,412.80K,-0.23%
11/02/2023,87.7,88.05,88.2,87.0,573.88K,-0.27%
11/01/2023,87.94,87.0,88.25,87.0,1.39M,1.31%
10/31/2023,86.8,87.5,87.7,86.5,998.37K,-0.80%
10/30/2023,87.5,86.06,87.99,86.05,1.14M,1.39%
10/27/2023,86.3,86.0,86.35,85.6,738.22K,0.86%
10/26/2023,85.56,85.65,86.2,85.0,1.11M,-0.28%
10/25/2023,85.8,87.73,87.9,85.7,1.35M,-2.29%
10/24/2023,87.81,88.0,89.39,87.06,1.88M,-5.70%
10/23/2023,93.12,90.6,93.99,90.6,3.93M,2.90%
10/20/2023,90.5,88.6,91.0,88.35,3.33M,2.49%
10/19/2023,88.3,87.1,89.0,87.0,1.69M,1.20%
10/18/2023,87.25,87.2,87.5,86.61,1.56M,-0.05%
10/17/2023,87.29,87.99,88.0,87.18,2.06M,-0.81%
10/16/2023,88.0,88.65,88.92,87.4,1.44M,-0.44%
10/13/2023,88.39,88.9,89.0,87.45,2.38M,-0.23%
10/12/2023,88.59,85.0,89.59,84.3,9.90M,4.64%
10/11/2023,84.66,83.02,85.0,83.02,2.47M,1.51%
10/10/2023,83.4,82.5,83.51,82.5,1.29M,0.66%
10/09/2023,82.85,81.85,83.25,81.16,682.31K,0.85%
10/06/2023,82.15,82.21,82.6,81.8,799.74K,-0.50%
10/05/2023,82.56,81.01,83.81,80.77,3.36M,1.71%
10/04/2023,81.17,78.9,81.17,78.2,2.43M,3.47%
10/03/2023,78.45,76.2,78.75,76.11,2.21M,2.89%
10/02/2023,76.25,76.39,76.65,76.0,654.43K,0.33%
09/28/2023,76.0,76.25,76.51,75.74,465.22K,-0.38%
09/27/2023,76.29,75.32,76.44,75.3,647.26K,1.10%
09/26/2023,75.46,76.0,76.4,75.3,802.85K,-0.71%
09/25/2023,76.0,76.4,76.95,75.5,777.16K,-0.18%
09/22/2023,76.14,76.15,76.25,75.5,547.32K,0.45%
09/21/2023,75.8,76.15,76.15,75.4,804.48K,-0.39%
09/20/2023,76.1,76.21,76.21,75.85,221.13K,0.13%
09/19/2023,76.0,76.4,76.4,75.9,568.17K,-0.26%
09/18/2023,76.2,76.49,76.5,76.1,170.38K,-0.18%
09/15/2023,76.34,76.2,76.62,76.15,356.67K,0.25%
09/14/2023,76.15,76.19,76.2,75.95,162.08K,0.14%
09/13/2023,76.04,76.2,76.29,75.91,256.80K,-0.18%
09/12/2023,76.18,76.5,76.5,75.95,471.74K,-0.16%
09/11/2023,76.3,77.01,77.24,75.87,671.79K,-1.04%
09/08/2023,77.1,77.15,77.25,76.91,251.66K,0.22%
09/07/2023,76.93,77.29,77.29,76.8,326.32K,-0.09%
09/06/2023,77.0,77.75,77.8,77.0,571.64K,-0.77%
09/05/2023,77.6,77.55,77.85,77.5,260.16K,0.13%
09/04/2023,77.5,77.15,77.65,77.09,415.45K,0.65%
09/01/2023,77.0,76.55,77.25,76.0,771.98K,-0.13%
08/31/2023,77.1,78.19,78.19,76.46,1.01M,-1.12%
08/30/2023,77.97,78.41,78.84,77.77,422.76K,-0.80%
08/29/2023,78.6,79.45,79.45,78.1,415.00K,-0.95%
08/28/2023,79.35,79.6,79.78,79.17,184.07K,-0.19%
08/25/2023,79.5,79.9,80.0,79.4,906.34K,-0.38%
08/24/2023,79.8,79.13,80.84,79.1,2.58M,0.96%
08/23/2023,79.04,79.48,79.5,78.75,380.27K,0.05%
08/22/2023,79.0,79.74,79.75,78.96,449.12K,-0.63%
08/21/2023,79.5,79.81,80.25,79.4,948.45K,-0.55%
08/18/2023,79.94,80.5,80.6,79.8,481.77K,-0.82%
08/17/2023,80.6,79.74,80.75,79.36,778.71K,1.26%
08/16/2023,79.6,80.24,80.34,79.5,832.82K,-0.49%
08/15/2023,79.99,79.85,80.73,79.85,982.98K,0.49%
08/11/2023,79.6,78.44,79.75,78.42,1.74M,2.06%
08/10/2023,77.99,78.01,78.74,77.8,611.87K,-0.01%
08/09/2023,78.0,78.5,78.75,77.83,1.36M,-0.40%
08/08/2023,78.31,78.92,79.0,78.05,751.42K,-0.85%
08/07/2023,78.98,79.35,79.5,78.5,1.16M,-3.21%
08/04/2023,81.6,82.15,82.7,81.35,2.17M,-0.67%
08/03/2023,82.15,82.99,83.39,82.0,2.36M,-0.80%
08/02/2023,82.81,83.0,83.55,82.51,1.08M,-0.01%
08/01/2023,82.82,82.01,83.0,82.0,1.12M,0.88%
07/31/2023,82.1,82.22,82.7,81.7,1.52M,-0.12%
07/27/2023,82.2,83.48,83.48,82.0,2.25M,-1.38%
07/26/2023,83.35,83.0,83.85,83.0,1.60M,0.66%
07/25/2023,82.8,82.1,82.9,81.01,1.05M,0.79%
07/24/2023,82.15,82.15,82.5,81.86,765.67K,0.06%
07/21/2023,82.1,82.0,82.5,81.95,1.35M,0.00%
07/20/2023,82.1,82.15,82.94,81.81,2.49M,0.12%
07/19/2023,82.0,82.25,82.49,81.81,1.49M,-0.49%
