Date,Price,Open,High,Low,Vol.,Change %
06/21/2024,59.39,60.0,60.65,58.75,4.21M,-0.69%
06/20/2024,59.8,60.18,60.99,59.48,3.08M,-0.25%
06/14/2024,59.95,61.0,61.45,59.61,4.53M,-2.04%
06/13/2024,61.2,59.49,62.45,59.1,16.96M,3.64%
06/12/2024,59.05,58.13,59.45,57.8,2.47M,1.11%
06/11/2024,58.4,60.0,60.0,57.03,3.62M,-0.51%
06/10/2024,58.7,59.5,60.26,58.25,2.00M,-1.68%
06/07/2024,59.7,56.02,60.2,54.01,23.34M,6.59%
06/06/2024,56.01,56.99,57.21,55.98,2.91M,-1.02%
06/05/2024,56.59,57.39,57.57,56.25,2.64M,-0.88%
06/04/2024,57.09,57.51,58.44,57.0,4.03M,-0.80%
06/03/2024,57.55,58.0,58.4,57.3,2.12M,0.09%
05/31/2024,57.5,57.15,58.5,56.9,6.06M,0.44%
05/30/2024,57.25,57.15,57.75,56.0,3.38M,0.00%
05/29/2024,57.25,57.64,58.3,56.5,4.75M,0.00%
05/27/2024,57.25,58.6,58.75,57.09,3.36M,-1.89%
05/24/2024,58.35,59.49,59.9,58.1,6.98M,-1.07%
05/23/2024,58.98,57.15,59.39,56.51,7.44M,2.75%
05/22/2024,57.4,59.0,59.55,56.85,8.39M,-2.96%
05/21/2024,59.15,60.45,60.89,58.91,7.41M,-1.25%
05/20/2024,59.9,62.01,62.12,59.63,9.39M,-3.00%
05/17/2024,61.75,58.99,61.86,58.6,15.47M,5.20%
05/16/2024,58.7,60.0,60.48,58.44,8.99M,-1.11%
05/15/2024,59.36,62.65,63.8,58.62,41.14M,-4.10%
05/14/2024,61.9,60.11,62.1,59.51,15.33M,2.82%
05/13/2024,60.2,61.45,62.41,59.9,14.77M,-0.17%
05/10/2024,60.3,60.9,62.4,59.1,20.44M,-0.17%
05/09/2024,60.4,57.1,60.4,56.67,27.65M,6.62%
05/08/2024,56.65,55.1,56.8,54.55,7.11M,3.21%
05/07/2024,54.89,54.49,56.18,53.52,6.93M,0.53%
05/06/2024,54.6,53.0,55.35,52.85,6.98M,3.61%
05/03/2024,52.7,52.59,53.0,52.15,2.99M,1.35%
05/02/2024,52.0,53.0,53.35,51.5,3.22M,-2.71%
04/30/2024,53.45,56.5,56.7,52.72,5.43M,-5.21%
04/29/2024,56.39,57.32,57.65,56.39,4.04M,-1.17%
04/26/2024,57.06,57.27,58.33,56.8,7.46M,-0.33%
04/25/2024,57.25,56.99,58.9,56.99,18.06M,1.15%
04/24/2024,56.6,56.15,57.29,55.79,13.56M,0.32%
04/23/2024,56.42,57.51,57.88,56.31,3.13M,-1.59%
04/22/2024,57.33,57.6,58.5,56.8,5.34M,-0.38%
04/19/2024,57.55,57.03,58.15,56.04,6.99M,0.91%
04/18/2024,57.03,58.01,58.39,56.25,8.65M,-2.14%
04/17/2024,58.28,59.49,61.1,58.02,11.48M,-2.38%
04/16/2024,59.7,61.1,61.38,59.4,7.48M,-1.65%
04/15/2024,60.7,60.02,62.25,59.5,13.18M,-0.08%
04/09/2024,60.75,61.85,63.05,59.5,11.11M,-2.16%
04/08/2024,62.09,60.99,62.09,58.0,21.10M,7.50%
04/04/2024,57.76,57.76,57.76,56.4,15.79M,7.16%
04/03/2024,53.9,52.99,54.85,52.9,6.46M,2.43%
04/02/2024,52.62,51.75,53.5,51.75,2.57M,1.78%
04/01/2024,51.7,52.11,52.55,51.63,939.40K,-1.15%
03/29/2024,52.3,53.0,53.39,52.11,2.20M,-1.32%
03/28/2024,53.0,53.01,53.48,52.78,2.35M,0.09%
03/27/2024,52.95,53.8,53.8,52.76,2.24M,-1.07%
03/26/2024,53.52,54.84,54.9,53.4,3.94M,-1.69%
03/25/2024,54.44,52.4,55.26,51.5,12.18M,4.05%
03/22/2024,52.32,53.14,53.14,52.01,1.42M,-0.53%
03/21/2024,52.6,53.05,54.7,52.44,8.72M,-0.17%
03/20/2024,52.69,53.6,53.85,52.5,1.33M,-0.58%
03/19/2024,53.0,53.21,54.25,52.85,3.09M,-0.39%
